ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,banner_position,coord_norm
1121100,1178,144532,30-34,M,15,top,"(46,12)"
1121100,1178,144532,30-34,M,15,top,"(43,13)"
1121100,1178,144532,30-34,M,15,top,"(35,13)"
1121100,1178,144532,30-34,M,15,top,"(46,12)"
1121100,1178,144532,30-34,M,15,top,"(46,10)"
1121100,1178,144532,30-34,M,15,top,"(47,13)"
1121100,1178,144532,30-34,M,15,top,"(40,15)"
1121100,1178,144532,30-34,M,15,top,"(39,12)"
1121100,1178,144532,30-34,M,15,top,"(39,12)"
1121100,1178,144532,30-34,M,15,top,"(59,10)"
1121100,1178,144532,30-34,M,15,top,"(59,13)"
1121100,1178,144532,30-34,M,15,top,"(53,15)"
1121100,1178,144532,30-34,M,15,top,"(63,13)"
1121100,1178,144532,30-34,M,15,top,"(47,10)"
1121100,1178,144532,30-34,M,15,top,"(40,11)"
1121100,1178,144532,30-34,M,15,top,"(51,12)"
1121100,1178,144532,30-34,M,15,top,"(65,16)"
1121100,1178,144532,30-34,M,15,top,"(41,15)"
1121100,1178,144532,30-34,M,15,top,"(30,16)"
1121100,1178,144532,30-34,M,15,top,"(42,12)"
1121100,1178,144532,30-34,M,15,top,"(49,13)"
1121100,1178,144532,30-34,M,15,top,"(48,9)"
1121100,1178,144532,30-34,M,15,top,"(40,14)"
1121100,1178,144532,30-34,M,15,top,"(46,11)"
1121100,1178,144532,30-34,M,15,top,"(57,10)"
1121100,1178,144532,30-34,M,15,top,"(32,10)"
1121100,1178,144532,30-34,M,15,top,"(53,13)"
1121100,1178,144532,30-34,M,15,top,"(41,12)"
1121100,1178,144532,30-34,M,15,top,"(53,11)"
1121100,1178,144532,30-34,M,15,top,"(51,10)"
1121100,1178,144532,30-34,M,15,top,"(38,10)"
1121100,1178,144532,30-34,M,15,top,"(47,14)"
1121100,1178,144532,30-34,M,15,top,"(45,11)"
1121100,1178,144532,30-34,M,15,top,"(53,15)"
1121100,1178,144532,30-34,M,15,top,"(46,14)"
1121100,1178,144532,30-34,M,15,top,"(35,12)"
1121100,1178,144532,30-34,M,15,top,"(41,13)"
1121100,1178,144532,30-34,M,15,top,"(65,10)"
1121100,1178,144532,30-34,M,15,top,"(65,13)"
1121100,1178,144532,30-34,M,15,top,"(46,13)"
1121100,1178,144532,30-34,M,15,top,"(34,14)"
1121100,1178,144532,30-34,M,15,top,"(59,10)"
1121100,1178,144532,30-34,M,15,top,"(56,10)"
1121100,1178,144532,30-34,M,15,top,"(49,12)"
1121100,1178,144532,30-34,M,15,top,"(43,12)"
1121100,1178,144532,30-34,M,15,top,"(63,10)"
1121100,1178,144532,30-34,M,15,top,"(48,12)"
1121100,1178,144532,30-34,M,15,top,"(52,11)"
1121100,1178,144532,30-34,M,15,top,"(46,11)"
1121100,1178,144532,30-34,M,15,top,"(56,11)"
1121100,1178,144532,30-34,M,15,top,"(41,13)"
1121100,1178,144532,30-34,M,15,top,"(37,6)"
1121100,1178,144532,30-34,M,15,top,"(57,14)"
1121100,1178,144532,30-34,M,15,top,"(31,11)"
1121100,1178,144532,30-34,M,15,top,"(53,13)"
1121100,1178,144532,30-34,M,15,top,"(56,11)"
1121100,1178,144532,30-34,M,15,top,"(43,14)"
1121100,1178,144532,30-34,M,15,top,"(76,13)"
1121100,1178,144532,30-34,M,15,top,"(45,12)"
1121100,1178,144532,30-34,M,15,top,"(35,11)"
1121100,1178,144532,30-34,M,15,top,"(41,10)"
1121100,1178,144532,30-34,M,15,top,"(43,12)"
1121100,1178,144532,30-34,M,15,top,"(60,11)"
1121100,1178,144532,30-34,M,15,top,"(70,14)"
1121100,1178,144532,30-34,M,15,top,"(40,14)"
1121100,1178,144532,30-34,M,15,top,"(48,13)"
1121100,1178,144532,30-34,M,15,top,"(49,11)"
1121100,1178,144532,30-34,M,15,top,"(46,11)"
1121100,1178,144532,30-34,M,15,top,"(43,13)"
1121100,1178,144532,30-34,M,15,top,"(53,10)"
1121100,1178,144532,30-34,M,15,top,"(60,9)"
1121100,1178,144532,30-34,M,15,top,"(46,9)"
1121100,1178,144532,30-34,M,15,top,"(44,12)"
1121100,1178,144532,30-34,M,15,top,"(29,15)"
1121100,1178,144532,30-34,M,15,top,"(35,11)"
1121100,1178,144532,30-34,M,15,top,"(42,13)"
1121100,1178,144532,30-34,M,15,top,"(59,11)"
1121100,1178,144532,30-34,M,15,top,"(43,11)"
1121100,1178,144532,30-34,M,15,top,"(57,14)"
1121100,1178,144532,30-34,M,15,top,"(52,13)"
1121100,1178,144532,30-34,M,15,top,"(55,15)"
1121100,1178,144532,30-34,M,15,top,"(53,13)"
1121100,1178,144532,30-34,M,15,top,"(49,11)"
1121100,1178,144532,30-34,M,15,top,"(42,10)"
1121100,1178,144532,30-34,M,15,top,"(33,14)"
1121100,1178,144532,30-34,M,15,top,"(54,16)"
1121100,1178,144532,30-34,M,15,top,"(39,13)"
1121100,1178,144532,30-34,M,15,top,"(48,10)"
1121100,1178,144532,30-34,M,15,top,"(63,10)"
1121100,1178,144532,30-34,M,15,top,"(41,12)"
1121100,1178,144532,30-34,M,15,top,"(35,12)"
1121100,1178,144532,30-34,M,15,top,"(50,11)"
1121100,1178,144532,30-34,M,15,top,"(51,16)"
1121100,1178,144532,30-34,M,15,top,"(61,14)"
1121100,1178,144532,30-34,M,15,top,"(56,11)"
1121100,1178,144532,30-34,M,15,top,"(66,15)"
1121100,1178,144532,30-34,M,15,top,"(53,10)"
1121100,1178,144532,30-34,M,15,top,"(52,13)"
1121100,1178,144532,30-34,M,15,top,"(45,12)"
1121100,1178,144532,30-34,M,15,top,"(49,12)"
1121100,1178,144532,30-34,M,15,top,"(45,12)"
1121100,1178,144532,30-34,M,15,top,"(44,14)"
1121100,1178,144532,30-34,M,15,top,"(67,17)"
1121100,1178,144532,30-34,M,15,top,"(31,14)"
1121100,1178,144532,30-34,M,15,top,"(39,14)"
1121100,1178,144532,30-34,M,15,top,"(32,11)"
1121100,1178,144532,30-34,M,15,top,"(44,13)"
1121100,1178,144532,30-34,M,15,top,"(40,13)"
1121100,1178,144532,30-34,M,15,top,"(54,12)"
1121100,1178,144532,30-34,M,15,top,"(52,11)"
1121100,1178,144532,30-34,M,15,top,"(56,13)"
1121100,1178,144532,30-34,M,15,top,"(40,13)"
1121101,1178,144532,30-34,M,15,top,"(55,12)"
1121102,1178,144532,30-34,M,15,top,"(35,10)"
1121102,1178,144532,30-34,M,15,top,"(51,9)"
1121102,1178,144532,30-34,M,15,top,"(50,10)"
1121102,1178,144532,30-34,M,15,top,"(59,13)"
1121102,1178,144532,30-34,M,15,top,"(56,13)"
1121102,1178,144532,30-34,M,15,top,"(53,14)"
1121102,1178,144532,30-34,M,15,top,"(55,13)"
1121102,1178,144532,30-34,M,15,top,"(41,14)"
1121102,1178,144532,30-34,M,15,top,"(36,11)"
1121102,1178,144532,30-34,M,15,top,"(59,16)"
1121102,1178,144532,30-34,M,15,top,"(48,11)"
1121102,1178,144532,30-34,M,15,top,"(35,11)"
1121102,1178,144532,30-34,M,15,top,"(53,10)"
1121102,1178,144532,30-34,M,15,top,"(38,11)"
1121102,1178,144532,30-34,M,15,top,"(56,10)"
1121102,1178,144532,30-34,M,15,top,"(51,14)"
1121102,1178,144532,30-34,M,15,top,"(46,12)"
1121102,1178,144532,30-34,M,15,top,"(54,11)"
1121102,1178,144532,30-34,M,15,top,"(55,14)"
1121102,1178,144532,30-34,M,15,top,"(46,14)"
1121102,1178,144532,30-34,M,15,top,"(53,10)"
1121102,1178,144532,30-34,M,15,top,"(45,12)"
1121102,1178,144532,30-34,M,15,top,"(45,12)"
1121102,1178,144532,30-34,M,15,top,"(59,14)"
1121102,1178,144532,30-34,M,15,top,"(44,10)"
1121102,1178,144532,30-34,M,15,top,"(57,11)"
1121102,1178,144532,30-34,M,15,top,"(58,12)"
1121102,1178,144532,30-34,M,15,top,"(47,12)"
1121102,1178,144532,30-34,M,15,top,"(53,10)"
1121102,1178,144532,30-34,M,15,top,"(30,12)"
1121104,1178,144533,30-34,M,16,top,"(55,13)"
1121104,1178,144533,30-34,M,16,top,"(61,14)"
1121104,1178,144533,30-34,M,16,top,"(50,11)"
1121104,1178,144533,30-34,M,16,top,"(30,12)"
1121104,1178,144533,30-34,M,16,top,"(41,12)"
1121104,1178,144533,30-34,M,16,top,"(60,10)"
1121104,1178,144533,30-34,M,16,top,"(47,16)"
1121104,1178,144533,30-34,M,16,top,"(41,10)"
1121104,1178,144533,30-34,M,16,top,"(49,11)"
1121104,1178,144533,30-34,M,16,top,"(43,13)"
1121104,1178,144533,30-34,M,16,top,"(50,12)"
1121104,1178,144533,30-34,M,16,top,"(48,10)"
1121104,1178,144533,30-34,M,16,top,"(44,10)"
1121104,1178,144533,30-34,M,16,top,"(51,11)"
1121104,1178,144533,30-34,M,16,top,"(43,15)"
1121104,1178,144533,30-34,M,16,top,"(37,12)"
1121104,1178,144533,30-34,M,16,top,"(48,10)"
1121104,1178,144533,30-34,M,16,top,"(36,11)"
1121104,1178,144533,30-34,M,16,top,"(31,11)"
1121104,1178,144533,30-34,M,16,top,"(44,13)"
1121104,1178,144533,30-34,M,16,top,"(58,11)"
1121104,1178,144533,30-34,M,16,top,"(42,9)"
1121104,1178,144533,30-34,M,16,top,"(47,9)"
1121104,1178,144533,30-34,M,16,top,"(54,13)"
1121104,1178,144533,30-34,M,16,top,"(15,11)"
1121104,1178,144533,30-34,M,16,top,"(48,10)"
1121104,1178,144533,30-34,M,16,top,"(58,13)"
1121104,1178,144533,30-34,M,16,top,"(49,9)"
1121104,1178,144533,30-34,M,16,top,"(33,11)"
1121104,1178,144533,30-34,M,16,top,"(31,13)"
1121104,1178,144533,30-34,M,16,top,"(49,12)"
1121104,1178,144533,30-34,M,16,top,"(45,12)"
1121104,1178,144533,30-34,M,16,top,"(48,11)"
1121104,1178,144533,30-34,M,16,top,"(48,12)"
1121104,1178,144533,30-34,M,16,top,"(45,12)"
1121104,1178,144533,30-34,M,16,top,"(52,13)"
1121104,1178,144533,30-34,M,16,top,"(31,13)"
1121104,1178,144533,30-34,M,16,top,"(52,14)"
1121104,1178,144533,30-34,M,16,top,"(32,13)"
1121104,1178,144533,30-34,M,16,top,"(48,13)"
1121104,1178,144533,30-34,M,16,top,"(47,11)"
1121104,1178,144533,30-34,M,16,top,"(39,15)"
1121104,1178,144533,30-34,M,16,top,"(42,10)"
1121104,1178,144533,30-34,M,16,top,"(48,11)"
1121104,1178,144533,30-34,M,16,top,"(27,12)"
1121104,1178,144533,30-34,M,16,top,"(43,14)"
1121104,1178,144533,30-34,M,16,top,"(35,13)"
1121104,1178,144533,30-34,M,16,top,"(48,15)"
1121104,1178,144533,30-34,M,16,top,"(57,14)"
1121104,1178,144533,30-34,M,16,top,"(64,13)"
1121104,1178,144533,30-34,M,16,top,"(35,11)"
1121104,1178,144533,30-34,M,16,top,"(44,10)"
1121104,1178,144533,30-34,M,16,top,"(45,12)"
1121104,1178,144533,30-34,M,16,top,"(41,11)"
1121104,1178,144533,30-34,M,16,top,"(56,11)"
1121104,1178,144533,30-34,M,16,top,"(36,14)"
1121104,1178,144533,30-34,M,16,top,"(35,12)"
1121104,1178,144533,30-34,M,16,top,"(38,12)"
1121104,1178,144533,30-34,M,16,top,"(58,14)"
1121104,1178,144533,30-34,M,16,top,"(59,12)"
1121104,1178,144533,30-34,M,16,top,"(59,10)"
1121104,1178,144533,30-34,M,16,top,"(43,13)"
1121104,1178,144533,30-34,M,16,top,"(51,14)"
1121104,1178,144533,30-34,M,16,top,"(56,13)"
1121104,1178,144533,30-34,M,16,top,"(55,11)"
1121104,1178,144533,30-34,M,16,top,"(56,11)"
1121104,1178,144533,30-34,M,16,top,"(46,10)"
1121104,1178,144533,30-34,M,16,top,"(44,13)"
1121104,1178,144533,30-34,M,16,top,"(46,10)"
1121104,1178,144533,30-34,M,16,top,"(49,16)"
1121104,1178,144533,30-34,M,16,top,"(43,12)"
1121104,1178,144533,30-34,M,16,top,"(47,11)"
1121104,1178,144533,30-34,M,16,top,"(51,11)"
1121104,1178,144533,30-34,M,16,top,"(64,11)"
1121104,1178,144533,30-34,M,16,top,"(61,13)"
1121104,1178,144533,30-34,M,16,top,"(33,12)"
1121104,1178,144533,30-34,M,16,top,"(50,10)"
1121104,1178,144533,30-34,M,16,top,"(50,13)"
1121104,1178,144533,30-34,M,16,top,"(39,12)"
1121104,1178,144533,30-34,M,16,top,"(50,11)"
1121104,1178,144533,30-34,M,16,top,"(60,15)"
1121104,1178,144533,30-34,M,16,top,"(53,13)"
1121104,1178,144533,30-34,M,16,top,"(36,12)"
1121104,1178,144533,30-34,M,16,top,"(43,13)"
1121104,1178,144533,30-34,M,16,top,"(45,13)"
1121104,1178,144533,30-34,M,16,top,"(68,11)"
1121104,1178,144533,30-34,M,16,top,"(56,11)"
1121104,1178,144533,30-34,M,16,top,"(49,10)"
1121104,1178,144533,30-34,M,16,top,"(38,11)"
1121104,1178,144533,30-34,M,16,top,"(66,14)"
1121104,1178,144533,30-34,M,16,top,"(64,10)"
1121104,1178,144533,30-34,M,16,top,"(37,10)"
1121104,1178,144533,30-34,M,16,top,"(47,10)"
1121104,1178,144533,30-34,M,16,top,"(67,13)"
1121104,1178,144533,30-34,M,16,top,"(53,12)"
1121104,1178,144533,30-34,M,16,top,"(58,14)"
1121104,1178,144533,30-34,M,16,top,"(39,16)"
1121104,1178,144533,30-34,M,16,top,"(35,13)"
1121104,1178,144533,30-34,M,16,top,"(65,10)"
1121104,1178,144533,30-34,M,16,top,"(44,11)"
1121104,1178,144533,30-34,M,16,top,"(50,14)"
1121104,1178,144533,30-34,M,16,top,"(47,14)"
1121104,1178,144533,30-34,M,16,top,"(43,12)"
1121104,1178,144533,30-34,M,16,top,"(62,13)"
1121104,1178,144533,30-34,M,16,top,"(42,14)"
1121104,1178,144533,30-34,M,16,top,"(47,12)"
1121104,1178,144533,30-34,M,16,top,"(47,11)"
1121104,1178,144533,30-34,M,16,top,"(53,13)"
1121104,1178,144533,30-34,M,16,top,"(44,11)"
1121104,1178,144533,30-34,M,16,top,"(52,13)"
1121104,1178,144533,30-34,M,16,top,"(59,14)"
1121104,1178,144533,30-34,M,16,top,"(55,12)"
1121104,1178,144533,30-34,M,16,top,"(50,12)"
1121104,1178,144533,30-34,M,16,top,"(45,14)"
1121104,1178,144533,30-34,M,16,top,"(33,10)"
1121104,1178,144533,30-34,M,16,top,"(52,10)"
1121104,1178,144533,30-34,M,16,top,"(42,11)"
1121104,1178,144533,30-34,M,16,top,"(40,10)"
1121104,1178,144533,30-34,M,16,top,"(31,8)"
1121104,1178,144533,30-34,M,16,top,"(73,14)"
1121104,1178,144533,30-34,M,16,top,"(61,13)"
1121104,1178,144533,30-34,M,16,top,"(35,10)"
1121104,1178,144533,30-34,M,16,top,"(55,13)"
1121104,1178,144533,30-34,M,16,top,"(35,16)"
1121104,1178,144533,30-34,M,16,top,"(61,12)"
1121104,1178,144533,30-34,M,16,top,"(54,13)"
1121104,1178,144533,30-34,M,16,top,"(37,14)"
1121104,1178,144533,30-34,M,16,top,"(58,11)"
1121104,1178,144533,30-34,M,16,top,"(35,10)"
1121104,1178,144533,30-34,M,16,top,"(56,14)"
1121104,1178,144533,30-34,M,16,top,"(54,13)"
1121104,1178,144533,30-34,M,16,top,"(46,13)"
1121104,1178,144533,30-34,M,16,top,"(38,13)"
1121104,1178,144533,30-34,M,16,top,"(67,14)"
1121104,1178,144533,30-34,M,16,top,"(49,11)"
1121104,1178,144533,30-34,M,16,top,"(58,10)"
1121104,1178,144533,30-34,M,16,top,"(50,12)"
1121104,1178,144533,30-34,M,16,top,"(55,10)"
1121104,1178,144533,30-34,M,16,top,"(44,10)"
1121104,1178,144533,30-34,M,16,top,"(38,10)"
1121104,1178,144533,30-34,M,16,top,"(24,10)"
1121104,1178,144533,30-34,M,16,top,"(49,10)"
1121104,1178,144533,30-34,M,16,top,"(50,17)"
1121104,1178,144533,30-34,M,16,top,"(40,13)"
1121104,1178,144533,30-34,M,16,top,"(47,12)"
1121104,1178,144533,30-34,M,16,top,"(61,9)"
1121104,1178,144533,30-34,M,16,top,"(57,12)"
1121104,1178,144533,30-34,M,16,top,"(38,11)"
1121104,1178,144533,30-34,M,16,top,"(39,15)"
1121104,1178,144533,30-34,M,16,top,"(32,10)"
1121104,1178,144533,30-34,M,16,top,"(51,13)"
1121104,1178,144533,30-34,M,16,top,"(53,14)"
1121104,1178,144533,30-34,M,16,top,"(51,15)"
1121104,1178,144533,30-34,M,16,top,"(34,12)"
1121104,1178,144533,30-34,M,16,top,"(50,11)"
1121104,1178,144533,30-34,M,16,top,"(47,15)"
1121104,1178,144533,30-34,M,16,top,"(45,14)"
1121104,1178,144533,30-34,M,16,top,"(60,10)"
1121104,1178,144533,30-34,M,16,top,"(43,14)"
1121104,1178,144533,30-34,M,16,top,"(56,11)"
1121104,1178,144533,30-34,M,16,top,"(34,10)"
1121104,1178,144533,30-34,M,16,top,"(62,14)"
1121104,1178,144533,30-34,M,16,top,"(65,12)"
1121104,1178,144533,30-34,M,16,top,"(36,12)"
1121104,1178,144533,30-34,M,16,top,"(72,10)"
1121104,1178,144533,30-34,M,16,top,"(50,16)"
1121104,1178,144533,30-34,M,16,top,"(51,12)"
1121104,1178,144533,30-34,M,16,top,"(57,11)"
1121104,1178,144533,30-34,M,16,top,"(44,12)"
1121104,1178,144533,30-34,M,16,top,"(67,14)"
1121104,1178,144533,30-34,M,16,top,"(36,13)"
1121104,1178,144533,30-34,M,16,top,"(42,11)"
1121104,1178,144533,30-34,M,16,top,"(34,15)"
1121104,1178,144533,30-34,M,16,top,"(56,15)"
1121104,1178,144533,30-34,M,16,top,"(66,12)"
1121104,1178,144533,30-34,M,16,top,"(36,10)"
1121104,1178,144533,30-34,M,16,top,"(58,10)"
1121104,1178,144533,30-34,M,16,top,"(38,13)"
1121104,1178,144533,30-34,M,16,top,"(51,13)"
1121104,1178,144533,30-34,M,16,top,"(43,13)"
1121104,1178,144533,30-34,M,16,top,"(56,12)"
1121104,1178,144533,30-34,M,16,top,"(47,11)"
1121104,1178,144533,30-34,M,16,top,"(52,10)"
1121104,1178,144533,30-34,M,16,top,"(51,11)"
1121104,1178,144533,30-34,M,16,top,"(50,12)"
1121104,1178,144533,30-34,M,16,top,"(34,13)"
1121104,1178,144533,30-34,M,16,top,"(47,12)"
1121104,1178,144533,30-34,M,16,top,"(56,12)"
1121104,1178,144533,30-34,M,16,top,"(56,4)"
1121104,1178,144533,30-34,M,16,top,"(46,11)"
1121104,1178,144533,30-34,M,16,top,"(49,12)"
1121104,1178,144533,30-34,M,16,top,"(40,11)"
1121104,1178,144533,30-34,M,16,top,"(52,15)"
1121104,1178,144533,30-34,M,16,top,"(38,11)"
1121104,1178,144533,30-34,M,16,top,"(46,12)"
1121104,1178,144533,30-34,M,16,top,"(42,12)"
1121104,1178,144533,30-34,M,16,top,"(43,13)"
1121104,1178,144533,30-34,M,16,top,"(35,12)"
1121104,1178,144533,30-34,M,16,top,"(44,10)"
1121104,1178,144533,30-34,M,16,top,"(49,12)"
1121104,1178,144533,30-34,M,16,top,"(46,15)"
1121104,1178,144533,30-34,M,16,top,"(72,13)"
1121105,1178,144533,30-34,M,16,top,"(55,13)"
1121105,1178,144533,30-34,M,16,top,"(46,14)"
1121105,1178,144533,30-34,M,16,top,"(46,11)"
1121105,1178,144533,30-34,M,16,top,"(42,11)"
1121105,1178,144533,30-34,M,16,top,"(63,12)"
1121105,1178,144533,30-34,M,16,top,"(46,11)"
1121105,1178,144533,30-34,M,16,top,"(47,11)"
1121105,1178,144533,30-34,M,16,top,"(45,10)"
1121105,1178,144533,30-34,M,16,top,"(39,10)"
1121107,1178,144533,30-34,M,16,top,"(49,11)"
1121108,1178,144533,30-34,M,16,top,"(50,13)"
1121108,1178,144533,30-34,M,16,top,"(37,13)"
1121108,1178,144533,30-34,M,16,top,"(54,12)"
1121108,1178,144533,30-34,M,16,top,"(35,13)"
1121108,1178,144533,30-34,M,16,top,"(59,11)"
1121108,1178,144533,30-34,M,16,top,"(45,11)"
1121108,1178,144533,30-34,M,16,top,"(53,8)"
1121108,1178,144533,30-34,M,16,top,"(45,10)"
1121108,1178,144533,30-34,M,16,top,"(49,11)"
1121108,1178,144533,30-34,M,16,top,"(49,13)"
1121108,1178,144533,30-34,M,16,top,"(47,10)"
1121108,1178,144533,30-34,M,16,top,"(45,14)"
1121108,1178,144533,30-34,M,16,top,"(37,11)"
1121108,1178,144533,30-34,M,16,top,"(44,9)"
1121108,1178,144533,30-34,M,16,top,"(45,12)"
1121108,1178,144533,30-34,M,16,top,"(33,15)"
1121108,1178,144533,30-34,M,16,top,"(24,10)"
1121108,1178,144533,30-34,M,16,top,"(52,13)"
1121108,1178,144533,30-34,M,16,top,"(36,13)"
1121108,1178,144533,30-34,M,16,top,"(46,11)"
1121108,1178,144533,30-34,M,16,top,"(46,13)"
1121108,1178,144533,30-34,M,16,top,"(46,11)"
1121108,1178,144533,30-34,M,16,top,"(45,11)"
1121108,1178,144533,30-34,M,16,top,"(59,12)"
1121108,1178,144533,30-34,M,16,top,"(44,10)"
1121108,1178,144533,30-34,M,16,top,"(43,12)"
1121108,1178,144533,30-34,M,16,top,"(49,12)"
1121108,1178,144533,30-34,M,16,top,"(35,10)"
1121108,1178,144533,30-34,M,16,top,"(48,13)"
1121108,1178,144533,30-34,M,16,top,"(42,13)"
1121108,1178,144533,30-34,M,16,top,"(45,14)"
1121108,1178,144533,30-34,M,16,top,"(53,13)"
1121108,1178,144533,30-34,M,16,top,"(63,11)"
1121108,1178,144533,30-34,M,16,top,"(47,11)"
1121108,1178,144533,30-34,M,16,top,"(66,13)"
1121108,1178,144533,30-34,M,16,top,"(37,10)"
1121108,1178,144533,30-34,M,16,top,"(42,11)"
1121108,1178,144533,30-34,M,16,top,"(34,15)"
1121108,1178,144533,30-34,M,16,top,"(33,10)"
1121108,1178,144533,30-34,M,16,top,"(44,12)"
1121108,1178,144533,30-34,M,16,top,"(49,13)"
1121108,1178,144533,30-34,M,16,top,"(39,14)"
1121108,1178,144533,30-34,M,16,top,"(53,15)"
1121108,1178,144533,30-34,M,16,top,"(28,10)"
1121108,1178,144533,30-34,M,16,top,"(60,12)"
1121108,1178,144533,30-34,M,16,top,"(35,15)"
1121108,1178,144533,30-34,M,16,top,"(32,12)"
1121108,1178,144533,30-34,M,16,top,"(60,11)"
1121108,1178,144533,30-34,M,16,top,"(57,12)"
1121108,1178,144533,30-34,M,16,top,"(53,10)"
1121108,1178,144533,30-34,M,16,top,"(36,10)"
1121108,1178,144533,30-34,M,16,top,"(32,12)"
1121108,1178,144533,30-34,M,16,top,"(44,13)"
1121108,1178,144533,30-34,M,16,top,"(51,12)"
1121108,1178,144533,30-34,M,16,top,"(55,12)"
1121108,1178,144533,30-34,M,16,top,"(49,15)"
1121108,1178,144533,30-34,M,16,top,"(37,11)"
1121108,1178,144533,30-34,M,16,top,"(48,13)"
1121108,1178,144533,30-34,M,16,top,"(57,10)"
1121108,1178,144533,30-34,M,16,top,"(46,13)"
1121108,1178,144533,30-34,M,16,top,"(55,10)"
1121108,1178,144533,30-34,M,16,top,"(61,11)"
1121108,1178,144533,30-34,M,16,top,"(44,12)"
1121108,1178,144533,30-34,M,16,top,"(46,13)"
1121108,1178,144533,30-34,M,16,top,"(49,10)"
1121108,1178,144533,30-34,M,16,top,"(42,14)"
1121108,1178,144533,30-34,M,16,top,"(52,14)"
1121108,1178,144533,30-34,M,16,top,"(47,12)"
1121108,1178,144533,30-34,M,16,top,"(43,13)"
1121108,1178,144533,30-34,M,16,top,"(46,14)"
1121108,1178,144533,30-34,M,16,top,"(65,13)"
1121108,1178,144533,30-34,M,16,top,"(43,10)"
1121108,1178,144533,30-34,M,16,top,"(33,14)"
1121108,1178,144533,30-34,M,16,top,"(41,9)"
1121108,1178,144533,30-34,M,16,top,"(53,13)"
1121108,1178,144533,30-34,M,16,top,"(48,12)"
1121108,1178,144533,30-34,M,16,top,"(52,12)"
1121108,1178,144533,30-34,M,16,top,"(52,12)"
1121108,1178,144533,30-34,M,16,top,"(34,14)"
1121108,1178,144533,30-34,M,16,top,"(55,15)"
1121108,1178,144533,30-34,M,16,top,"(35,12)"
1121108,1178,144533,30-34,M,16,top,"(53,10)"
1121108,1178,144533,30-34,M,16,top,"(55,12)"
1121108,1178,144533,30-34,M,16,top,"(52,10)"
1121108,1178,144533,30-34,M,16,top,"(46,12)"
1121108,1178,144533,30-34,M,16,top,"(43,15)"
1121108,1178,144533,30-34,M,16,top,"(54,11)"
1121108,1178,144533,30-34,M,16,top,"(56,15)"
1121108,1178,144533,30-34,M,16,top,"(35,13)"
1121108,1178,144533,30-34,M,16,top,"(51,16)"
1121108,1178,144533,30-34,M,16,top,"(34,16)"
1121108,1178,144533,30-34,M,16,top,"(62,12)"
1121108,1178,144533,30-34,M,16,top,"(47,12)"
1121108,1178,144533,30-34,M,16,top,"(40,15)"
1121108,1178,144533,30-34,M,16,top,"(40,11)"
1121110,1178,144534,30-34,M,18,top,"(43,10)"
1121110,1178,144534,30-34,M,18,top,"(37,13)"
1121110,1178,144534,30-34,M,18,top,"(44,11)"
1121110,1178,144534,30-34,M,18,top,"(35,10)"
1121110,1178,144534,30-34,M,18,top,"(37,10)"
1121110,1178,144534,30-34,M,18,top,"(41,14)"
1121110,1178,144534,30-34,M,18,top,"(45,10)"
1121110,1178,144534,30-34,M,18,top,"(78,13)"
1121110,1178,144534,30-34,M,18,top,"(36,11)"
1121110,1178,144534,30-34,M,18,top,"(46,12)"
1121110,1178,144534,30-34,M,18,top,"(44,15)"
1121110,1178,144534,30-34,M,18,top,"(61,12)"
1121110,1178,144534,30-34,M,18,top,"(35,10)"
1121110,1178,144534,30-34,M,18,top,"(65,12)"
1121110,1178,144534,30-34,M,18,top,"(64,11)"
1121110,1178,144534,30-34,M,18,top,"(30,16)"
1121110,1178,144534,30-34,M,18,top,"(65,14)"
1121110,1178,144534,30-34,M,18,top,"(46,9)"
1121110,1178,144534,30-34,M,18,top,"(35,10)"
1121110,1178,144534,30-34,M,18,top,"(51,9)"
1121110,1178,144534,30-34,M,18,top,"(27,12)"
1121110,1178,144534,30-34,M,18,top,"(33,10)"
1121110,1178,144534,30-34,M,18,top,"(40,11)"
1121110,1178,144534,30-34,M,18,top,"(50,11)"
1121110,1178,144534,30-34,M,18,top,"(52,12)"
1121110,1178,144534,30-34,M,18,top,"(56,12)"
1121110,1178,144534,30-34,M,18,top,"(51,10)"
1121110,1178,144534,30-34,M,18,top,"(59,13)"
1121110,1178,144534,30-34,M,18,top,"(54,10)"
1121110,1178,144534,30-34,M,18,top,"(33,13)"
1121110,1178,144534,30-34,M,18,top,"(49,11)"
1121110,1178,144534,30-34,M,18,top,"(51,11)"
